,HumanRecognition,HITId,AssignmentId,WorkerId,hashed,ca,no,tr,fr,ratio,path
18,Airplane,322ZSN9Z6JJR0Q2VBZL26HF0ELB4T7,3R5F3LQFV6JUDFJ5QDUVVNI8LBRZOB,ANONYKAVCEV2H,5755044926290554607,airplane,2,rxplus,1,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/rxplus_001/100.png
19,Airplane,3ABAOCJ4SB3UC0Z90ZR3N6LDG5YMQ7,3GA6AFUKOSNJ05QP1T4W7DGSUWUH3S,AYVJ1AI4VLWU9,3329890649082731174,airplane,2,rxplus,7,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/rxplus_007/100.png
20,Airplane,382GHPVPIVQM1941WKFBO4B2KMY34P,3H0W84IWBO1ZZXKPMIXM48MV8RPERE,A1UZXOMO6BS6I2,-5158878655154780655,airplane,2,rxplus,13,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/rxplus_013/100.png
21,Airplane,3IKMEYR0MZUIUTXLDCOMCBV6BUO2K3,3Y54SXRO1PKT48U3G7HM859GIZZTU4,ANONYKAVCEV2H,-2478504778038844724,airplane,2,rxplus,25,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/rxplus_025/100.png
22,Airplane,3N5YJ55YYJ2872DSN49HALV8HDMANO,3U0SRXB7CH43T3X2FH05UVG4MMTRNP,AYVJ1AI4VLWU9,675951779341765528,airplane,2,rxplus,31,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/rxplus_031/100.png
23,Airplane,32204AGABEBH7X4K666E1N9FTWQHGY,3X1FV8S5J1QPCIXX1XSK58WA6F3VGV,AYVJ1AI4VLWU9,-8200529301438364458,airplane,2,rxplus,37,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/rxplus_037/100.png
24,Airplane,33NOQL7TARYO53YWTU0X9HWM13SZ8O,3HSYG7LRBNXGYTZ4SKZS1RDMXX0KKM,AOXZLW2G7FB3V,-250867493347795988,airplane,2,rxplus,49,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/rxplus_049/100.png
25,Airplane,386T3MLZMQUR3IS6P0N53IT0JWB08Z,3X65QVEQI4M9Z15YL7UVS8DTHOBLCS,ANONYKAVCEV2H,9141213140120831598,airplane,2,rxplus,55,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/rxplus_055/100.png
26,Airplane,3THR0FZ96SS7L648LAYKYOBO1ZOLOU,3OS4RQUCRDE4P43WLWV2MB2R25KFB1,A104V8NZIQFN2F,-1177948814361452750,airplane,2,rxplus,67,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/rxplus_067/100.png
27,Airplane,3TLFH2L6ZCNHXCN87L2ED2I2U7FT20,3U0SRXB7CH43T3X2FH05UVG4MLBRN5,AYVJ1AI4VLWU9,5418214713952131810,airplane,2,rxplus,73,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/rxplus_073/100.png
28,None of the Above,360ZO6N6K4IOK1INJXGH1BVO65TM9K,358010RM5IS0Y4SNQ7SOTUW595TVXH,AYVJ1AI4VLWU9,-2868542109837302613,airplane,2,rxplus,85,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/rxplus_085/100.png
29,Airplane,39AYGO6AGIJ7K01PXRS5UGTMLUXN6C,3FTOP5WARJNJAJMI66PYHSY04CRJ0H,AYVJ1AI4VLWU9,6900242018345932199,airplane,2,rxplus,91,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/rxplus_091/100.png
30,Airplane,34F34TZU8ZYNJ9R3VROABWVTW5QJ2N,3OJSZ2ATDWVPLV7H236DVXPIUP257H,AYVJ1AI4VLWU9,5071963118727506411,airplane,2,rxplus,103,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/rxplus_103/100.png
31,Airplane,32CAVSKPDHOP84K1OMSADFUZLF81UI,3ZAK8W07I8DSOZXCI5TCOU7BLQTU0O,AOXZLW2G7FB3V,6211963225254774567,airplane,2,rxplus,109,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/rxplus_109/100.png
32,Airplane,33KGGVH25XGHP8EWTR3XXMT3FXOX15,39PAAFCODQZTHNJ3LXRR4RBZW7NVTC,A1UZXOMO6BS6I2,-3392866586035772568,airplane,2,rxplus,115,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/rxplus_115/100.png
33,Airplane,3WPCIUYH2D740MLO4AMV9L96RY6TDB,31T4R4OBOWFAKGGWHDTL93VSM6W7CZ,AYVJ1AI4VLWU9,-3314433818562960671,airplane,2,rxplus,127,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/rxplus_127/100.png
34,Airplane,39N6W9XWSGM3TSU9G6A2NN4IJS4GYX,3I33IC7ZWJ1F50MSRNGZ7HOWBNB2AY,AYVJ1AI4VLWU9,7129000342043563617,airplane,2,rxplus,133,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/rxplus_133/100.png
35,Airplane,3CZH926SJFDPB7KYL4W77VFZBBQ4EJ,3R6BYFZZPBBB276XQSNKB8TJLCTFX3,AYVJ1AI4VLWU9,1408895633875743587,airplane,2,rxplus,139,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/rxplus_139/100.png
36,Airplane,36KM3FWE4UBN34NNFVVZPIX58C470I,3D8YOU6S9IJN2AJRKU9TXVH2YV76UX,AYVJ1AI4VLWU9,2376472763509246748,airplane,2,ryminus,1,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/ryminus_001/100.png
37,Airplane,38XPGNCKIWZ6DI6KGULH7Z3LB6T4VP,3K3R2QNK8F2AKTLPI1C5H584OWFU9W,AYVJ1AI4VLWU9,3286239489025187276,airplane,2,ryminus,7,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/ryminus_007/100.png
38,Airplane,3MVY4USGC9MKTXOV7OIGQDTXHKZISC,36PW28KO43V70GY8K7B09IXL8QUAE1,AYVJ1AI4VLWU9,-4485078502767423057,airplane,2,ryminus,13,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/ryminus_013/100.png
39,Airplane,3QI9WAYOHTA40DTU5N9RTA3S8T56S7,33L7PJKHCKXV6BNQD4GHCDRRLCXT8M,AYVJ1AI4VLWU9,3972435273276285332,airplane,2,ryminus,25,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/ryminus_025/100.png
40,Airplane,3RBI0I35YH22ZGILLR3I4TF9FNYY36,3C2NJ6JBKEGMPJGH0RL4TN8WAU5N2Y,AYVJ1AI4VLWU9,2828724672008246215,airplane,2,ryminus,31,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/ryminus_031/100.png
41,Airplane,3WYZV0QBGMCI26WOVOWM3Y6C19IBX5,3RSDURM96EL8WYWB0DPGC4FSBH5EYN,AYVJ1AI4VLWU9,-4130480965012694957,airplane,2,ryminus,37,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/ryminus_037/100.png
42,Airplane,38EHZ67RJPR3ZB5VX3MRTSHBAIQGM7,37FMASSAYGQOZV5MM41NP8FJI1SBIC,AYVJ1AI4VLWU9,-5687247872583894289,airplane,2,ryminus,49,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/ryminus_049/100.png
43,Airplane,3XBXDSS89BIUFFI0M1LGH12HD3TXLB,3PQMUDRV7V5YM3JSSET4BVJWDP9IIL,ANONYKAVCEV2H,3278559912351011913,airplane,2,ryminus,55,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/ryminus_055/100.png
44,Airplane,35F6NGNVNBIOJDKEDXJ99TZA5N17TU,3H8DHMCCWDA8KNTU03D5XEIWDPBKDJ,AYVJ1AI4VLWU9,-51781085852079438,airplane,2,ryminus,67,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/ryminus_067/100.png
45,Airplane,3ZVPAMTJXQ2UWRIN2BI8FRBLG5MRG3,31T4R4OBOWFAKGGWHDTL93VSM2YC7Y,ANONYKAVCEV2H,-8652324862871741616,airplane,2,ryminus,73,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/ryminus_073/100.png
46,Airplane,3KLL7H3EHG00PUUFV1501OCPGBEHVN,3C5W7UE9CJPH8HYECFRX6YDSIDSMX4,AYVJ1AI4VLWU9,8705628000747878547,airplane,2,ryminus,85,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/ryminus_085/100.png
47,Airplane,3VZYA8PIURX8G094R2G2RYJ9H68500,3NG53N1RLZIXEJUJWN7X73QUW7GP8D,ANONYKAVCEV2H,7338934584379731996,airplane,2,ryminus,91,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/ryminus_091/100.png
48,Airplane,3GVPRXWRQKTYAZ43JLK5VMX1U6KI7N,33FOTY3KEQKW9U1USXCC8T4FJHNC1S,A2UETT92P31OCW,316596896777579275,airplane,2,ryminus,103,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/ryminus_103/100.png
49,Airplane,30EMX9PEWNIBZSEJ7R3S3T8A9OOSKX,3Y54SXRO1PKT48U3G7HM859GI37TUK,AYVJ1AI4VLWU9,-400150174095208085,airplane,2,ryminus,109,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/ryminus_109/100.png
50,Airplane,3VCK0Q0PP8DC6PFAV2COLFJV8RC0NP,3LOZAJ85YHCR1DUL2X8DRPZUC802XI,AYVJ1AI4VLWU9,-3485147901209252370,airplane,2,ryminus,115,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/ryminus_115/100.png
51,Airplane,3PCPFX4U53PO6Q7SECNQSG14J4MFQT,386CSBG1O3LVAHCA3LPONUKDV9OQ6X,AYVJ1AI4VLWU9,335991862750993143,airplane,2,ryminus,127,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/ryminus_127/100.png
52,Airplane,356TQKY9YIW5LTSQAZ8EIX3NRAI878,3C44YUNSI5O9VEQADVIDTV4V70TDPR,AYVJ1AI4VLWU9,-1478266612625450740,airplane,2,ryminus,133,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/ryminus_133/100.png
53,Airplane,3XAOZ9UYS2QXGBDK7D853EXAIU4Q14,3Y9N9SS8L2A2OPLNFXL6GS1U24D3DH,AYVJ1AI4VLWU9,6971537889886384631,airplane,2,ryminus,139,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/ryminus_139/100.png
54,Airplane,3WGCNLZJLI73R29F2R2L3FQBZFD1D8,3WRFBPLXRENBA1C04RZ9CXDOG6K3N0,AOXZLW2G7FB3V,-5626757894513314070,airplane,2,ryplus,1,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/ryplus_001/100.png
55,Airplane,3Y40HMYLM4HXY55UVFDH8OY0QUPXU8,3FTYUGLFSYK5248RTG9ZVPZEG0AD5N,AYVJ1AI4VLWU9,7864460472100825972,airplane,2,ryplus,7,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/ryplus_007/100.png
56,Airplane,3RZS0FBRXN9W32M3NXI0K5QRHV7PC0,3H7XDTSHKGQ2R7X2R7XGRAFODNYWGX,ANONYKAVCEV2H,-158134598151896513,airplane,2,ryplus,13,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/ryplus_013/100.png
57,Airplane,341H3G5YG3D6NETTYQNIG2Q4I5IZ03,36U2A8VAG5YBIYOLWZ0JAZSXVEWKY8,AYVJ1AI4VLWU9,-8193584413834864662,airplane,2,ryplus,19,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/ryplus_019/100.png
58,Airplane,3HUR21WDEXOEFEPZ5GA6B94DMIYYX5,39K0FND3ALE5C4QL15ZJMQ2UHR9MAO,AYVJ1AI4VLWU9,363250853548167874,airplane,2,ryplus,31,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/ryplus_031/100.png
59,Airplane,3GMLHYZ0MHWMYAV40BZJR259S0GYUC,3LYA37P8IUMF5QVAM7MZ2OUWA3EBKG,ANONYKAVCEV2H,6343047139422760369,airplane,2,ryplus,37,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/ryplus_037/100.png
60,Airplane,3CKVGCS3QJ49M27F3YTAK9T1VQK0S1,34BBWHLWHEAGNY3XHVXJCMS4S2RWIU,AYVJ1AI4VLWU9,6132389400619862719,airplane,2,ryplus,49,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/ryplus_049/100.png
61,Airplane,3AC6MFV6ANHHYEZPWYU3MUPL4MJZH4,3CFVK00FWPKKJKWXBGHS68LJL30L62,AYVJ1AI4VLWU9,-5457515262966878711,airplane,2,ryplus,55,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/ryplus_055/100.png
62,Airplane,3MQKOF1EF5NWS3PIZFR6W5G5VSNDWK,3CPLWGV3MSYXP31GL00J3AGAGZ2N9B,AYVJ1AI4VLWU9,-4396146103928558796,airplane,2,ryplus,61,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/ryplus_061/100.png
63,Airplane,34D9ZRXCZUT5NF5XV0Q39F5E4CSSAG,354P56DE9O2QRX5SEZJLO8ZA86DS73,ANONYKAVCEV2H,-8367946117917261829,airplane,2,ryplus,73,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/ryplus_073/100.png
64,Airplane,3AJA9FLWTFXBPSJ914IHJEAISU6IFU,345LHZDED1RO5RW91SBVQS5IO47U3H,AYVJ1AI4VLWU9,-6045107114903463946,airplane,2,ryplus,79,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/ryplus_079/100.png
65,Airplane,3Q2T3FD0PQ725ZT72OF7AYS26DKM34,3TS1AR6UQUDHNS068FJMH9GVJIVF7N,AYVJ1AI4VLWU9,8963454499053403404,airplane,2,ryplus,85,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/ryplus_085/100.png
66,Airplane,359AP8GAHJJ7XWI3RBOJKJZ6H11C7G,3TGOYF9911L84L9SGC7WD1VI1FDUU7,ANONYKAVCEV2H,4039146254570446358,airplane,2,ryplus,97,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/ryplus_097/100.png
67,Airplane,3T6SSHJU0I9VZJLZ2CO2MBNA8MWIIJ,3N1FSUEFL9ZN6L4RFBQPQXT0G3LD4M,AYVJ1AI4VLWU9,-5838204721055415149,airplane,2,ryplus,103,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/ryplus_103/100.png
68,Airplane,3PCPFX4U53PO6Q7SECNQSG14J4KQF2,3OVR4I9USTIHVU8WKXW9QW0ZZH2Q4U,AOXZLW2G7FB3V,6373063864108357280,airplane,2,ryplus,115,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/ryplus_115/100.png
69,Airplane,36KM3FWE4UBN34NNFVVZPIX58C407B,3SKRO2GZ75QESSDIKATAWCHNOR1K1K,AOXZLW2G7FB3V,5077077330354648259,airplane,2,ryplus,121,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/ryplus_121/100.png
70,Airplane,30EV7DWJUYU1WZ534T1GBWRTPEZ6YJ,3L4PIM1GQXFX521GMJ9GBBEBQ48RYM,ANONYKAVCEV2H,6081803568662279695,airplane,2,ryplus,127,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/ryplus_127/100.png
71,Airplane,3WJGKMRWWL8NE5JDIOR5KB923C6CDB,386PBUZZXJWW7FB4VZBHFCQO7AXLJN,AYVJ1AI4VLWU9,-8083157175681629657,airplane,2,ryplus,133,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/ryplus_133/100.png
72,Airplane,3QTFNPMJD9H98AL0ZWPGREMHQYSZND,33CID57108SLM19FSEJUZ59ZBCYL3W,AYVJ1AI4VLWU9,-8489279711245292608,airplane,2,rzminus,1,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/rzminus_001/100.png
73,Airplane,3QI9WAYOHTA40DTU5N9RTA3S8T3S6R,3L4D84MIL3RULJSE4EWJNKXHQTLHJ9,AYVJ1AI4VLWU9,-5732879145152104247,airplane,2,rzminus,7,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/rzminus_007/100.png
74,Airplane,3TY2U1TECA9NP5PB2CU2ADHAYGCJJA,3RU7GD8VPSSFX39SALD2OUQV83DSPA,AYVJ1AI4VLWU9,-126259201430264359,airplane,2,rzminus,13,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/rzminus_013/100.png
75,Airplane,3DTJ4WT8CGE5E48N6XMX1RS8C6REZ3,35GMH2SV3IGW2KS9UQGIADHQX5PEOR,A2UETT92P31OCW,1027356415045564435,airplane,2,rzminus,19,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/rzminus_019/100.png
76,Airplane,37PGLWGSKW5M5EBN2F9EZR2N0QLKIW,31T4R4OBOWFAKGGWHDTL93VSM407CZ,ANONYKAVCEV2H,-7748079498370737996,airplane,2,rzminus,31,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/rzminus_031/100.png
77,Airplane,3TD33TP5EO166TOVKE48JQVE0O9BA1,39GXDJN2OXDAJ3RFIZGWDVFCIX78VB,AYVJ1AI4VLWU9,6431190243694138169,airplane,2,rzminus,37,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/rzminus_037/100.png
78,Airplane,31YWE12TF3BV0UTYI7K6YWKGIJOX72,3K5TEWLKGZA3893SRLSNQK9QLQ2VIQ,A2UETT92P31OCW,-3579345308770752734,airplane,2,rzminus,43,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/rzminus_043/100.png
79,Airplane,30Z7M1Q8V1JN4VQOH2KYSO5DSIOA81,3LOTDFNYABYWD717GNRY9PFCCAKWFO,AYVJ1AI4VLWU9,390295889956020763,airplane,2,rzminus,55,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/rzminus_055/100.png
80,Airplane,3HYV4299I3VQU870X7MKO7V4DXL8ET,31UV0MXWNUBMAFODLUAAMMFR84V5IS,AYVJ1AI4VLWU9,-3254868929605849358,airplane,2,rzminus,61,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/rzminus_061/100.png
81,Airplane,3UUIU9GZD849W96VP44CB9LEEH85TF,3QEMNNSB21YKP8MAH9OWT9DA76S7DJ,AYVJ1AI4VLWU9,-6521036905404452203,airplane,2,rzminus,67,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/rzminus_067/100.png
82,Airplane,35YHTYFL2J2GBY390BH0Y30C0W0VF2,3S06PH7KSV36EM78ST7NSZMX4IJ1D3,ANONYKAVCEV2H,5844869960661121140,airplane,2,rzminus,73,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/rzminus_073/100.png
83,Airplane,3UOMW19E7G5SAS4K3I9MMZLAQV6C51,3SNLUL3WO8M5LVMY7YFVMEZZOOPLU9,ANONYKAVCEV2H,4439943928616242312,airplane,2,rzminus,85,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/rzminus_085/100.png
84,Airplane,33NKDW9FG0H1CBOU9OSHEICUJUFXCV,3FE7TXL1LMM7SGT9GJDLXH31F2Q2QS,ANONYKAVCEV2H,562546298873221844,airplane,2,rzminus,91,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/rzminus_091/100.png
85,Airplane,3G5RUKN2FF2U2J3NVYVHEQKOBV39N7,3X87C8JFVAA0XFA7AYSROZG5DX6SQ4,AOXZLW2G7FB3V,-1489469131860670843,airplane,2,rzminus,97,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/rzminus_097/100.png
86,Airplane,3P4ZBJFX3Y2TQN3EQLMWK5JQ752FWW,3TK8OJTYM5KVPVQW4GI7ZHA2774PV9,AYVJ1AI4VLWU9,-4820459266044310241,airplane,2,rzminus,109,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/rzminus_109/100.png
87,Airplane,3VO4XFFP28LBRXSMWTPE4OONLG37QH,3LRLIPTPEU8AMGQIGTM37DAQSNVAKQ,AYVJ1AI4VLWU9,1443928473816084241,airplane,2,rzminus,115,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/rzminus_115/100.png
88,Airplane,3HO4MYYR25NKFQLYUS4R8BLGTQQ6UN,3TE3O85734774H89TY2L27D6BR52RC,AYVJ1AI4VLWU9,6441437285053035958,airplane,2,rzminus,121,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/rzminus_121/100.png
89,Airplane,3H1C3QRA14IS6BXDEJ2PQTRN3O5EC4,3PIWWX1FJN5QCPN4SEZ4ZXDW3LJJJA,AYVJ1AI4VLWU9,1445254097884704878,airplane,2,rzminus,127,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/rzminus_127/100.png
90,Airplane,3GONHBMNIYX3QS00NVAGEZXHL8HMZZ,3X0H8UUIT5N5HC6TM7RXGOYR1X5WSS,ANONYKAVCEV2H,5457534524260326915,airplane,2,rzplus,1,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/rzplus_001/100.png
91,Airplane,3KA7IJSNX94DTXUX9XM59LK9ZA7PBT,3ERMJ6L4D2RNT2SNU2NZCZ04GJ97MO,AYVJ1AI4VLWU9,-5761455982607700809,airplane,2,rzplus,7,100,/media/tengyu/DataU/Data/Toybox/squares_same_nview/airplane/test/02/rzplus_007/100.png
